datetime,cloud_cover_loss,high_temp_loss,soiling_loss,shading_loss,other_loss
2024-10-08 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-08 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-08 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-08 08:00:00,0.0,0.0,0.0,0.0,0.014181674984008508
2024-10-08 09:00:00,0.0,-0.23380292526031732,0.0,0.0,0.0
2024-10-08 10:00:00,0.0,-1.5312167183775713,0.0,0.0,0.0
2024-10-08 11:00:00,0.0,-1.6389153783791726,0.0,0.0,0.0
2024-10-08 12:00:00,0.0,-1.1880124613652092,0.0,-0.11933975453001133,0.0
2024-10-08 13:00:00,0.0,-1.817642887660435,0.0,-0.31200001307896197,0.0
2024-10-08 14:00:00,0.0,-1.6745474642743963,0.0,0.0,0.0
2024-10-08 15:00:00,0.0,-2.045874780481512,0.0,0.0,0.0
2024-10-08 16:00:00,0.0,-1.772411300952053,0.0,-0.19479057375493758,0.0
2024-10-08 17:00:00,0.0,-0.7351420178234307,0.0,-0.09647651526398038,0.0
2024-10-08 18:00:00,0.0,0.20048123436491452,0.0,0.006947837703754733,0.0
2024-10-08 19:00:00,0.0,0.09504017948273816,0.0,0.0,0.0
2024-10-08 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-08 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-08 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-08 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-09 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-09 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-09 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-09 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-09 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-09 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-09 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-09 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-09 08:00:00,0.0,0.03256123092468654,0.0,0.0,0.0
2024-10-09 09:00:00,0.0,0.10502022254015608,0.0,0.0,0.0
2024-10-09 10:00:00,0.0,-0.1461844454490907,0.0,0.05488720256219215,0.0
2024-10-09 11:00:00,0.0,-0.7663716936425682,0.0,0.035219822058513706,0.0
2024-10-09 12:00:00,0.0,-1.967180857335269,0.0,-1.2498475172202512,0.0
2024-10-09 13:00:00,0.0,-0.8284709512756367,0.0,0.0,0.0
2024-10-09 14:00:00,0.0,-0.21733653768932304,0.0,0.0,0.0
2024-10-09 15:00:00,0.0,0.23399984514424166,0.0,0.0,0.0
2024-10-09 16:00:00,0.0,0.43750760491291896,0.0,0.0,0.0
2024-10-09 17:00:00,0.0,0.23770741533772194,0.0,0.0,0.0
2024-10-09 18:00:00,0.0,0.20453809640464998,0.0,0.0,0.0
2024-10-09 19:00:00,0.0,0.06101282672606026,0.0,0.0,0.0
2024-10-09 20:00:00,0.0,0.002128545409846099,0.0,0.0,0.0
2024-10-09 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-09 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-09 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-10 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-10 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-10 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-10 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-10 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-10 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-10 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-10 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-10 08:00:00,0.0,0.2468278191197418,0.2468278191197418,0.0,0.0
2024-10-10 09:00:00,0.0,0.2942037862968205,0.2942037862968205,0.0,0.0
